row_id,class_id
test_pen2_tur_cam2_20250923_143241_0005,4
test_pen2_tur_cam2_20250923_143241_0006,3
test_pen2_tur_cam2_20250923_143241_0007,3
test_pen2_tur_cam2_20250923_143241_0008,3
test_pen2_tur_cam2_20250923_143241_0009,0
test_pen2_tur_cam2_20250923_143441_0000,4
test_pen2_tur_cam2_20250923_143441_0001,4
test_pen2_tur_cam2_20250923_143441_0002,3
test_pen2_tur_cam2_20250923_143441_0003,3
test_pen2_tur_cam2_20250923_143441_0004,1
test_pen2_tur_cam2_20250923_143441_0005,4
test_pen2_tur_cam2_20250923_143441_0006,3
test_pen2_tur_cam2_20250923_143441_0007,4
test_pen2_tur_cam2_20250923_143441_0008,3
test_pen2_tur_cam2_20250923_145647_0000,3
test_pen2_tur_cam2_20250923_145647_0001,3
test_pen2_tur_cam2_20250923_145647_0002,3
test_pen2_tur_cam2_20250923_145647_0003,1
test_pen2_tur_cam2_20250923_145647_0004,0
test_pen2_tur_cam2_20250923_145647_0005,3
test_pen2_tur_cam2_20250923_145647_0006,3
test_pen2_tur_cam2_20250923_145647_0007,0
test_pen2_tur_cam2_20250923_145647_0008,0
test_pen2_tur_cam2_20250923_145748_0000,3
test_pen2_tur_cam2_20250923_145748_0001,3
test_pen2_tur_cam2_20250923_145748_0002,3
test_pen2_tur_cam2_20250923_145748_0003,1
test_pen2_tur_cam2_20250923_145748_0004,1
test_pen2_tur_cam2_20250923_145748_0005,3
test_pen2_tur_cam2_20250923_145748_0006,4
test_pen2_tur_cam2_20250923_145748_0007,3
test_pen2_tur_cam2_20250923_145748_0008,0
test_pen2_tur_cam2_20250923_145748_0009,0
test_pen2_tur_cam2_20250923_145948_0000,3
test_pen2_tur_cam2_20250923_145948_0001,3
test_pen2_tur_cam2_20250923_145948_0002,1
test_pen2_tur_cam2_20250923_145948_0003,3
test_pen2_tur_cam2_20250923_145948_0004,1
test_pen2_tur_cam2_20250923_145948_0005,0
test_pen2_tur_cam2_20250923_145948_0006,3
test_pen2_tur_cam2_20250923_145948_0007,0
test_pen2_tur_cam2_20250923_145948_0008,3
test_pen2_tur_cam2_20250923_152456_0000,1
test_pen2_tur_cam2_20250923_152456_0001,3
test_pen2_tur_cam2_20250923_152456_0002,1
test_pen2_tur_cam2_20250923_152456_0003,4
test_pen2_tur_cam2_20250923_152456_0004,3
test_pen2_tur_cam2_20250923_152456_0005,1
test_pen2_tur_cam2_20250923_152456_0006,3
test_pen2_tur_cam2_20250923_152456_0007,4
test_pen2_tur_cam2_20250923_152456_0008,4
test_pen2_tur_cam2_20250923_152456_0009,0
test_pen2_tur_cam2_20250924_060001_0000,0
test_pen2_tur_cam2_20250924_060001_0001,3
test_pen2_tur_cam2_20250924_060001_0002,0
test_pen2_tur_cam2_20250924_060001_0003,1
test_pen2_tur_cam2_20250924_060001_0004,1
test_pen2_tur_cam2_20250924_060001_0005,1
test_pen2_tur_cam2_20250924_060001_0006,0
test_pen2_tur_cam2_20250924_060001_0007,4
test_pen2_tur_cam2_20250924_060001_0008,0
test_pen2_tur_cam2_20250924_060001_0009,1
test_pen2_tur_cam2_20250924_061403_0000,0
test_pen2_tur_cam2_20250924_061403_0001,1
test_pen2_tur_cam2_20250924_061403_0002,1
test_pen2_tur_cam2_20250924_061403_0003,3
test_pen2_tur_cam2_20250924_061403_0004,4
test_pen2_tur_cam2_20250924_061403_0005,0
test_pen2_tur_cam2_20250924_061403_0006,2
test_pen2_tur_cam2_20250924_061403_0007,0
test_pen2_tur_cam2_20250924_061403_0008,0
test_pen2_tur_cam2_20250924_061403_0009,4
test_pen2_tur_cam2_20250924_061706_0000,1
test_pen2_tur_cam2_20250924_061706_0001,1
test_pen2_tur_cam2_20250924_061706_0002,0
test_pen2_tur_cam2_20250924_061706_0003,3
test_pen2_tur_cam2_20250924_061706_0004,4
test_pen2_tur_cam2_20250924_061706_0005,4
test_pen2_tur_cam2_20250924_061706_0006,3
test_pen2_tur_cam2_20250924_061706_0007,4
test_pen2_tur_cam2_20250924_061706_0008,4
test_pen2_tur_cam2_20250924_061706_0009,4
test_pen2_tur_cam2_20250924_061906_0000,0
test_pen2_tur_cam2_20250924_061906_0001,3
test_pen2_tur_cam2_20250924_061906_0002,3
test_pen2_tur_cam2_20250924_061906_0003,1
test_pen2_tur_cam2_20250924_061906_0004,4
test_pen2_tur_cam2_20250924_061906_0005,3
test_pen2_tur_cam2_20250924_061906_0006,3
test_pen2_tur_cam2_20250924_061906_0007,4
test_pen2_tur_cam2_20250924_061906_0008,4
test_pen2_tur_cam2_20250924_061906_0009,4
test_pen2_tur_cam2_20250924_062507_0000,3
test_pen2_tur_cam2_20250924_062507_0001,3
test_pen2_tur_cam2_20250924_062507_0002,3
test_pen2_tur_cam2_20250924_062507_0003,4
test_pen2_tur_cam2_20250924_062507_0004,3
test_pen2_tur_cam2_20250924_062507_0005,4
test_pen2_tur_cam2_20250924_062507_0006,3
test_pen2_tur_cam2_20250924_062507_0007,0
test_pen2_tur_cam2_20250924_062507_0008,3
test_pen2_tur_cam2_20250924_062707_0000,3
test_pen2_tur_cam2_20250924_062707_0001,4
test_pen2_tur_cam2_20250924_062707_0002,3
test_pen2_tur_cam2_20250924_062707_0003,3
test_pen2_tur_cam2_20250924_062707_0004,3
test_pen2_tur_cam2_20250924_062707_0005,3
test_pen2_tur_cam2_20250924_062707_0006,0
test_pen2_tur_cam2_20250924_062707_0007,3
test_pen2_tur_cam2_20250924_062707_0008,4
test_pen2_tur_cam2_20250924_062707_0009,4
test_pen2_tur_cam2_20250924_062907_0000,3
test_pen2_tur_cam2_20250924_062907_0001,4
test_pen2_tur_cam2_20250924_062907_0002,3
test_pen2_tur_cam2_20250924_062907_0003,3
test_pen2_tur_cam2_20250924_062907_0004,4
test_pen2_tur_cam2_20250924_062907_0005,4
test_pen2_tur_cam2_20250924_062907_0006,3
test_pen2_tur_cam2_20250924_062907_0007,3
test_pen2_tur_cam2_20250924_062907_0008,3
test_pen2_tur_cam2_20250924_063710_0000,4
test_pen2_tur_cam2_20250924_063710_0001,3
test_pen2_tur_cam2_20250924_063710_0002,4
test_pen2_tur_cam2_20250924_063710_0003,1
test_pen2_tur_cam2_20250924_063710_0004,3
test_pen2_tur_cam2_20250924_063710_0005,3
test_pen2_tur_cam2_20250924_063710_0006,4
test_pen2_tur_cam2_20250924_063710_0007,3
test_pen2_tur_cam2_20250924_063710_0008,3
test_pen2_tur_cam2_20250924_063710_0009,4
test_pen2_tur_cam2_20250924_063910_0000,0
test_pen2_tur_cam2_20250924_063910_0001,3
test_pen2_tur_cam2_20250924_063910_0002,1
test_pen2_tur_cam2_20250924_063910_0003,3
test_pen2_tur_cam2_20250924_063910_0004,2
test_pen2_tur_cam2_20250924_063910_0005,3
test_pen2_tur_cam2_20250924_063910_0006,3
test_pen2_tur_cam2_20250924_063910_0007,4
test_pen2_tur_cam2_20250924_063910_0008,4
test_pen2_tur_cam2_20250924_063910_0009,3
test_pen2_tur_cam2_20250924_064412_0000,3
test_pen2_tur_cam2_20250924_064412_0001,1
test_pen2_tur_cam2_20250924_064412_0002,3
test_pen2_tur_cam2_20250924_064412_0003,3
test_pen2_tur_cam2_20250924_064412_0004,0
test_pen2_tur_cam2_20250924_064412_0005,3
test_pen2_tur_cam2_20250924_064412_0006,3
test_pen2_tur_cam2_20250924_064412_0007,0
test_pen2_tur_cam2_20250924_064412_0008,3
test_pen2_tur_cam2_20250924_064513_0000,3
test_pen2_tur_cam2_20250924_064513_0001,0
test_pen2_tur_cam2_20250924_064513_0002,3
test_pen2_tur_cam2_20250924_064513_0003,3
test_pen2_tur_cam2_20250924_064513_0004,1
test_pen2_tur_cam2_20250924_064513_0005,3
test_pen2_tur_cam2_20250924_064513_0006,0
test_pen2_tur_cam2_20250924_064513_0007,3
test_pen2_tur_cam2_20250924_064513_0008,2
test_pen2_tur_cam2_20250924_064513_0009,2
test_pen2_tur_cam2_20250924_064713_0000,3
test_pen2_tur_cam2_20250924_064713_0001,3
test_pen2_tur_cam2_20250924_064713_0002,0
test_pen2_tur_cam2_20250924_064713_0003,3
test_pen2_tur_cam2_20250924_064713_0004,4
test_pen2_tur_cam2_20250924_064713_0005,1
test_pen2_tur_cam2_20250924_064713_0006,3
test_pen2_tur_cam2_20250924_064713_0007,3
test_pen2_tur_cam2_20250924_064713_0008,0
test_pen2_tur_cam2_20250924_064713_0009,3
test_pen2_tur_cam2_20250924_064913_0000,1
test_pen2_tur_cam2_20250924_064913_0001,3
test_pen2_tur_cam2_20250924_064913_0002,1
test_pen2_tur_cam2_20250924_064913_0003,3
test_pen2_tur_cam2_20250924_064913_0004,3
test_pen2_tur_cam2_20250924_064913_0005,0
test_pen2_tur_cam2_20250924_064913_0006,4
test_pen2_tur_cam2_20250924_064913_0007,4
test_pen2_tur_cam2_20250924_064913_0008,4
test_pen2_tur_cam2_20250924_064913_0009,0
test_pen2_tur_cam2_20250924_071520_0000,3
test_pen2_tur_cam2_20250924_071520_0001,4
test_pen2_tur_cam2_20250924_071520_0002,3
test_pen2_tur_cam2_20250924_071520_0003,3
test_pen2_tur_cam2_20250924_071520_0004,3
test_pen2_tur_cam2_20250924_071520_0005,4
test_pen2_tur_cam2_20250924_071520_0006,3
test_pen2_tur_cam2_20250924_071520_0007,3
test_pen2_tur_cam2_20250924_071520_0008,3
test_pen2_tur_cam2_20250924_071520_0009,3
test_pen2_tur_cam2_20250924_071921_0000,3
test_pen2_tur_cam2_20250924_071921_0001,3
test_pen2_tur_cam2_20250924_071921_0002,3
test_pen2_tur_cam2_20250924_071921_0003,3
test_pen2_tur_cam2_20250924_071921_0004,3
test_pen2_tur_cam2_20250924_071921_0005,3
test_pen2_tur_cam2_20250924_071921_0006,3
test_pen2_tur_cam2_20250924_071921_0007,4
test_pen2_tur_cam2_20250924_071921_0008,3
test_pen2_tur_cam2_20250924_071921_0009,3
test_pen2_tur_cam2_20250924_072222_0000,4
test_pen2_tur_cam2_20250924_072222_0001,3
test_pen2_tur_cam2_20250924_072222_0002,3
test_pen2_tur_cam2_20250924_072222_0003,3
test_pen2_tur_cam2_20250924_072222_0004,3
test_pen2_tur_cam2_20250924_072222_0005,3
test_pen2_tur_cam2_20250924_072222_0006,3
test_pen2_tur_cam2_20250924_072222_0007,3
test_pen2_tur_cam2_20250924_072222_0008,3
test_pen2_tur_cam2_20250924_072222_0009,4
test_pen2_tur_cam2_20250924_072422_0000,3
test_pen2_tur_cam2_20250924_072422_0001,3
test_pen2_tur_cam2_20250924_072422_0002,3
test_pen2_tur_cam2_20250924_072422_0003,3
test_pen2_tur_cam2_20250924_072422_0004,4
test_pen2_tur_cam2_20250924_072422_0005,3
test_pen2_tur_cam2_20250924_072422_0006,3
test_pen2_tur_cam2_20250924_072422_0007,4
test_pen2_tur_cam2_20250924_072422_0008,3
test_pen2_tur_cam2_20250924_072524_0000,3
test_pen2_tur_cam2_20250924_072524_0001,3
test_pen2_tur_cam2_20250924_072524_0002,4
test_pen2_tur_cam2_20250924_072524_0003,3
test_pen2_tur_cam2_20250924_072524_0004,3
test_pen2_tur_cam2_20250924_072524_0005,3
test_pen2_tur_cam2_20250924_072524_0006,4
test_pen2_tur_cam2_20250924_072524_0007,3
test_pen2_tur_cam2_20250924_072524_0008,3
test_pen2_tur_cam2_20250924_072724_0000,3
test_pen2_tur_cam2_20250924_072724_0001,3
test_pen2_tur_cam2_20250924_072724_0002,4
test_pen2_tur_cam2_20250924_072724_0003,3
test_pen2_tur_cam2_20250924_072724_0004,3
test_pen2_tur_cam2_20250924_072724_0005,3
test_pen2_tur_cam2_20250924_072724_0006,3
test_pen2_tur_cam2_20250924_072724_0007,3
test_pen2_tur_cam2_20250924_072724_0008,4
test_pen2_tur_cam2_20250924_072724_0009,4
test_pen2_tur_cam2_20250924_072924_0000,3
test_pen2_tur_cam2_20250924_072924_0001,3
test_pen2_tur_cam2_20250924_072924_0002,3
test_pen2_tur_cam2_20250924_072924_0003,2
test_pen2_tur_cam2_20250924_072924_0004,3
test_pen2_tur_cam2_20250924_072924_0005,3
test_pen2_tur_cam2_20250924_072924_0006,4
test_pen2_tur_cam2_20250924_072924_0007,4
test_pen2_tur_cam2_20250924_072924_0008,3
test_pen2_tur_cam2_20250924_072924_0009,3
test_pen2_tur_cam2_20250924_073025_0000,3
test_pen2_tur_cam2_20250924_073025_0001,3
test_pen2_tur_cam2_20250924_073025_0002,3
test_pen2_tur_cam2_20250924_073025_0003,3
test_pen2_tur_cam2_20250924_073025_0004,3
test_pen2_tur_cam2_20250924_073025_0005,3
test_pen2_tur_cam2_20250924_073025_0006,3
test_pen2_tur_cam2_20250924_073025_0007,1
test_pen2_tur_cam2_20250924_073025_0008,3
test_pen2_tur_cam2_20250924_073025_0009,4
test_pen2_tur_cam2_20250924_073225_0000,3
test_pen2_tur_cam2_20250924_073225_0001,3
test_pen2_tur_cam2_20250924_073225_0002,3
test_pen2_tur_cam2_20250924_073225_0003,3
test_pen2_tur_cam2_20250924_073225_0004,3
test_pen2_tur_cam2_20250924_073225_0005,3
test_pen2_tur_cam2_20250924_073225_0006,4
test_pen2_tur_cam2_20250924_073225_0007,4
test_pen2_tur_cam2_20250924_073225_0008,4
test_pen2_tur_cam2_20250924_073225_0009,3
test_pen2_tur_cam2_20250924_073425_0000,0
test_pen2_tur_cam2_20250924_073425_0001,4
test_pen2_tur_cam2_20250924_073425_0002,3
test_pen2_tur_cam2_20250924_073425_0003,3
test_pen2_tur_cam2_20250924_073425_0004,3
test_pen2_tur_cam2_20250924_073425_0005,3
test_pen2_tur_cam2_20250924_073425_0006,3
test_pen2_tur_cam2_20250924_073425_0007,4
test_pen2_tur_cam2_20250924_073425_0008,4
test_pen2_tur_cam2_20250924_073526_0000,3
test_pen2_tur_cam2_20250924_073526_0001,3
test_pen2_tur_cam2_20250924_073526_0002,3
test_pen2_tur_cam2_20250924_073526_0003,0
test_pen2_tur_cam2_20250924_073526_0004,3
test_pen2_tur_cam2_20250924_073526_0005,3
test_pen2_tur_cam2_20250924_073526_0006,3
test_pen2_tur_cam2_20250924_073526_0007,3
test_pen2_tur_cam2_20250924_073526_0008,3
test_pen2_tur_cam2_20250924_073726_0000,3
test_pen2_tur_cam2_20250924_073726_0001,0
test_pen2_tur_cam2_20250924_073726_0002,3
test_pen2_tur_cam2_20250924_073726_0003,3
test_pen2_tur_cam2_20250924_073726_0004,3
test_pen2_tur_cam2_20250924_073726_0005,3
test_pen2_tur_cam2_20250924_073726_0006,1
test_pen2_tur_cam2_20250924_073726_0007,3
test_pen2_tur_cam2_20250924_073726_0008,3
test_pen2_tur_cam2_20250924_074028_0000,3
test_pen2_tur_cam2_20250924_074028_0001,4
test_pen2_tur_cam2_20250924_074028_0002,3
test_pen2_tur_cam2_20250924_074028_0003,3
test_pen2_tur_cam2_20250924_074028_0004,3
test_pen2_tur_cam2_20250924_074028_0005,1
test_pen2_tur_cam2_20250924_074028_0006,4
test_pen2_tur_cam2_20250924_074028_0007,3
test_pen2_tur_cam2_20250924_074028_0008,0
test_pen2_tur_cam2_20250924_074028_0009,4
test_pen2_tur_cam2_20250924_074228_0000,3
test_pen2_tur_cam2_20250924_074228_0001,3
test_pen2_tur_cam2_20250924_074228_0002,3
test_pen2_tur_cam2_20250924_074228_0003,3
test_pen2_tur_cam2_20250924_074228_0004,1
test_pen2_tur_cam2_20250924_074228_0005,4
test_pen2_tur_cam2_20250924_074228_0006,3
test_pen2_tur_cam2_20250924_074228_0007,3
test_pen2_tur_cam2_20250924_074228_0008,3
test_pen2_tur_cam2_20250924_074428_0000,3
test_pen2_tur_cam2_20250924_074428_0001,3
test_pen2_tur_cam2_20250924_074428_0002,4
test_pen2_tur_cam2_20250924_074428_0003,3
test_pen2_tur_cam2_20250924_074428_0004,3
test_pen2_tur_cam2_20250924_074428_0005,3
test_pen2_tur_cam2_20250924_074428_0006,1
test_pen2_tur_cam2_20250924_074428_0007,3
test_pen2_tur_cam2_20250924_074428_0008,4
test_pen2_tur_cam2_20250924_074428_0009,4
test_pen2_tur_cam2_20250924_074530_0000,3
test_pen2_tur_cam2_20250924_074530_0001,4
test_pen2_tur_cam2_20250924_074530_0002,3
test_pen2_tur_cam2_20250924_074530_0003,3
test_pen2_tur_cam2_20250924_074530_0004,4
test_pen2_tur_cam2_20250924_074530_0005,3
test_pen2_tur_cam2_20250924_074530_0006,3
test_pen2_tur_cam2_20250924_074530_0007,4
test_pen2_tur_cam2_20250924_074530_0008,4
test_pen2_tur_cam2_20250924_074530_0009,3
test_pen2_tur_cam2_20250924_074730_0000,0
test_pen2_tur_cam2_20250924_074730_0001,3
test_pen2_tur_cam2_20250924_074730_0002,4
test_pen2_tur_cam2_20250924_074730_0003,3
test_pen2_tur_cam2_20250924_074730_0004,3
test_pen2_tur_cam2_20250924_074730_0005,3
test_pen2_tur_cam2_20250924_074730_0006,1
test_pen2_tur_cam2_20250924_074730_0007,4
test_pen2_tur_cam2_20250924_074730_0008,3
test_pen2_tur_cam2_20250924_074730_0009,4
test_pen2_tur_cam2_20250924_074930_0000,2
test_pen2_tur_cam2_20250924_074930_0001,3
test_pen2_tur_cam2_20250924_074930_0002,4
test_pen2_tur_cam2_20250924_074930_0003,3
test_pen2_tur_cam2_20250924_074930_0004,4
test_pen2_tur_cam2_20250924_074930_0005,2
test_pen2_tur_cam2_20250924_074930_0006,4
test_pen2_tur_cam2_20250924_074930_0007,3
test_pen2_tur_cam2_20250924_074930_0008,4
test_pen2_tur_cam2_20250924_074930_0009,4
test_pen2_tur_cam2_20250924_075031_0000,4
test_pen2_tur_cam2_20250924_075031_0001,1
test_pen2_tur_cam2_20250924_075031_0002,4
test_pen2_tur_cam2_20250924_075031_0003,3
test_pen2_tur_cam2_20250924_075031_0004,3
test_pen2_tur_cam2_20250924_075031_0005,3
test_pen2_tur_cam2_20250924_075031_0006,4
test_pen2_tur_cam2_20250924_075031_0007,4
test_pen2_tur_cam2_20250924_075031_0008,3
test_pen2_tur_cam2_20250924_075031_0009,4
test_pen2_tur_cam2_20250924_075231_0000,4
test_pen2_tur_cam2_20250924_075231_0001,3
test_pen2_tur_cam2_20250924_075231_0002,4
test_pen2_tur_cam2_20250924_075231_0003,3
test_pen2_tur_cam2_20250924_075231_0004,1
test_pen2_tur_cam2_20250924_075231_0005,3
test_pen2_tur_cam2_20250924_075231_0006,3
test_pen2_tur_cam2_20250924_075231_0007,3
test_pen2_tur_cam2_20250924_075231_0008,4
test_pen2_tur_cam2_20250924_075431_0000,4
test_pen2_tur_cam2_20250924_075431_0001,4
test_pen2_tur_cam2_20250924_075431_0002,4
test_pen2_tur_cam2_20250924_075431_0003,3
test_pen2_tur_cam2_20250924_075431_0004,4
test_pen2_tur_cam2_20250924_075431_0005,3
test_pen2_tur_cam2_20250924_075431_0006,3
test_pen2_tur_cam2_20250924_075431_0007,3
test_pen2_tur_cam2_20250924_075431_0008,1
test_pen2_tur_cam2_20250924_075431_0009,0
test_pen2_tur_cam2_20250924_082238_0000,1
test_pen2_tur_cam2_20250924_082238_0001,4
test_pen2_tur_cam2_20250924_082238_0002,4
test_pen2_tur_cam2_20250924_082238_0003,4
test_pen2_tur_cam2_20250924_082238_0004,2
test_pen2_tur_cam2_20250924_082238_0005,0
test_pen2_tur_cam2_20250924_082238_0006,1
test_pen2_tur_cam2_20250924_082238_0007,3
test_pen2_tur_cam2_20250924_082238_0008,4
test_pen2_tur_cam2_20250924_082238_0009,0
test_pen2_tur_cam2_20250924_083743_0000,3
test_pen2_tur_cam2_20250924_083743_0001,3
test_pen2_tur_cam2_20250924_083743_0002,3
test_pen2_tur_cam2_20250924_083743_0003,4
test_pen2_tur_cam2_20250924_083743_0004,0
test_pen2_tur_cam2_20250924_083743_0005,3
test_pen2_tur_cam2_20250924_083743_0006,4
test_pen2_tur_cam2_20250924_083743_0007,4
test_pen2_tur_cam2_20250924_083743_0008,0
test_pen2_tur_cam2_20250924_083743_0009,1
test_pen2_tur_cam2_20250924_083943_0000,3
test_pen2_tur_cam2_20250924_083943_0001,3
test_pen2_tur_cam2_20250924_083943_0002,4
test_pen2_tur_cam2_20250924_083943_0003,3
test_pen2_tur_cam2_20250924_083943_0004,3
test_pen2_tur_cam2_20250924_083943_0005,1
test_pen2_tur_cam2_20250924_083943_0006,4
test_pen2_tur_cam2_20250924_083943_0007,3
test_pen2_tur_cam2_20250924_083943_0008,3
test_pen2_tur_cam2_20250924_083943_0009,3
test_pen2_tur_cam2_20250924_084044_0000,4
test_pen2_tur_cam2_20250924_084044_0001,3
test_pen2_tur_cam2_20250924_084044_0002,3
test_pen2_tur_cam2_20250924_084044_0003,3
test_pen2_tur_cam2_20250924_084044_0004,4
test_pen2_tur_cam2_20250924_084044_0005,2
test_pen2_tur_cam2_20250924_084044_0006,1
test_pen2_tur_cam2_20250924_084044_0007,3
test_pen2_tur_cam2_20250924_084044_0008,3
test_pen2_tur_cam2_20250924_084244_0000,3
test_pen2_tur_cam2_20250924_084244_0001,4
test_pen2_tur_cam2_20250924_084244_0002,4
test_pen2_tur_cam2_20250924_084244_0003,3
test_pen2_tur_cam2_20250924_084244_0004,3
test_pen2_tur_cam2_20250924_084244_0005,4
test_pen2_tur_cam2_20250924_084244_0006,3
test_pen2_tur_cam2_20250924_084244_0007,4
test_pen2_tur_cam2_20250924_084244_0008,4
test_pen2_tur_cam2_20250924_084244_0009,4
test_pen2_tur_cam2_20250924_084444_0000,3
test_pen2_tur_cam2_20250924_084444_0001,3
test_pen2_tur_cam2_20250924_084444_0002,3
test_pen2_tur_cam2_20250924_084444_0003,4
test_pen2_tur_cam2_20250924_084444_0004,4
test_pen2_tur_cam2_20250924_084444_0005,4
test_pen2_tur_cam2_20250924_084444_0006,3
test_pen2_tur_cam2_20250924_084444_0007,1
test_pen2_tur_cam2_20250924_084444_0008,3
test_pen2_tur_cam2_20250924_084444_0009,1
test_pen2_tur_cam2_20250924_084545_0000,4
test_pen2_tur_cam2_20250924_084545_0001,3
test_pen2_tur_cam2_20250924_084545_0002,3
test_pen2_tur_cam2_20250924_084545_0003,4
test_pen2_tur_cam2_20250924_084545_0004,4
test_pen2_tur_cam2_20250924_084545_0005,3
test_pen2_tur_cam2_20250924_084545_0006,1
test_pen2_tur_cam2_20250924_084545_0007,3
test_pen2_tur_cam2_20250924_084545_0008,4
test_pen2_tur_cam2_20250924_084545_0009,1
test_pen2_tur_cam2_20250924_102512_0000,3
test_pen2_tur_cam2_20250924_102512_0001,4
test_pen2_tur_cam2_20250924_102512_0002,4
test_pen2_tur_cam2_20250924_102512_0003,1
test_pen2_tur_cam2_20250924_102512_0004,3
test_pen2_tur_cam2_20250924_102512_0005,3
test_pen2_tur_cam2_20250924_102512_0006,3
test_pen2_tur_cam2_20250924_102512_0007,4
test_pen2_tur_cam2_20250924_102512_0008,4
test_pen2_tur_cam2_20250924_102814_0000,3
test_pen2_tur_cam2_20250924_102814_0001,4
test_pen2_tur_cam2_20250924_102814_0002,3
test_pen2_tur_cam2_20250924_102814_0003,0
test_pen2_tur_cam2_20250924_102814_0004,0
test_pen2_tur_cam2_20250924_102814_0005,3
test_pen2_tur_cam2_20250924_102814_0006,3
test_pen2_tur_cam2_20250924_102814_0007,3
test_pen2_tur_cam2_20250924_103616_0000,3
test_pen2_tur_cam2_20250924_103616_0001,3
test_pen2_tur_cam2_20250924_103616_0002,4
test_pen2_tur_cam2_20250924_103616_0003,2
test_pen2_tur_cam2_20250924_103616_0004,3
test_pen2_tur_cam2_20250924_103616_0005,3
test_pen2_tur_cam2_20250924_103616_0006,3
test_pen2_tur_cam2_20250924_103616_0007,3
test_pen2_tur_cam2_20250924_103616_0008,3
test_pen2_tur_cam2_20250924_103616_0009,3
test_pen2_tur_cam2_20250924_103816_0000,3
test_pen2_tur_cam2_20250924_103816_0001,3
test_pen2_tur_cam2_20250924_103816_0002,3
test_pen2_tur_cam2_20250924_103816_0003,3
test_pen2_tur_cam2_20250924_103816_0004,3
test_pen2_tur_cam2_20250924_103816_0005,3
test_pen2_tur_cam2_20250924_103816_0006,3
test_pen2_tur_cam2_20250924_103816_0007,3
test_pen2_tur_cam2_20250924_103816_0008,3
test_pen2_tur_cam2_20250924_103816_0009,3
test_pen2_tur_cam2_20250924_104016_0000,3
test_pen2_tur_cam2_20250924_104016_0001,3
test_pen2_tur_cam2_20250924_104016_0002,3
test_pen2_tur_cam2_20250924_104016_0003,3
test_pen2_tur_cam2_20250924_104016_0004,3
test_pen2_tur_cam2_20250924_104016_0005,3
test_pen2_tur_cam2_20250924_104016_0006,3
test_pen2_tur_cam2_20250924_104016_0007,3
test_pen2_tur_cam2_20250924_104016_0008,3
test_pen2_tur_cam2_20250924_104016_0009,3
test_pen2_tur_cam2_20250924_104519_0000,3
test_pen2_tur_cam2_20250924_104519_0001,3
test_pen2_tur_cam2_20250924_104519_0002,3
test_pen2_tur_cam2_20250924_104519_0003,3
test_pen2_tur_cam2_20250924_104519_0004,3
test_pen2_tur_cam2_20250924_104519_0005,3
test_pen2_tur_cam2_20250924_104519_0006,3
test_pen2_tur_cam2_20250924_104519_0007,3
test_pen2_tur_cam2_20250924_104519_0008,3
test_pen2_tur_cam2_20250924_104519_0009,3
test_pen2_tur_cam2_20250924_104619_0000,3
test_pen2_tur_cam2_20250924_104619_0001,3
test_pen2_tur_cam2_20250924_104619_0002,3
test_pen2_tur_cam2_20250924_104619_0003,3
test_pen2_tur_cam2_20250924_104619_0004,3
test_pen2_tur_cam2_20250924_104619_0005,3
test_pen2_tur_cam2_20250924_104619_0006,4
test_pen2_tur_cam2_20250924_104619_0007,3
test_pen2_tur_cam2_20250924_104619_0008,4
test_pen2_tur_cam2_20250924_104619_0009,3
test_pen2_tur_cam2_20250924_104819_0000,4
test_pen2_tur_cam2_20250924_104819_0001,4
test_pen2_tur_cam2_20250924_104819_0002,4
test_pen2_tur_cam2_20250924_104819_0003,3
test_pen2_tur_cam2_20250924_104819_0004,4
test_pen2_tur_cam2_20250924_104819_0005,3
test_pen2_tur_cam2_20250924_104819_0006,3
test_pen2_tur_cam2_20250924_104819_0007,4
test_pen2_tur_cam2_20250924_104819_0008,4
test_pen2_tur_cam2_20250924_105019_0000,3
test_pen2_tur_cam2_20250924_105019_0001,4
test_pen2_tur_cam2_20250924_105019_0002,3
test_pen2_tur_cam2_20250924_105019_0003,0
test_pen2_tur_cam2_20250924_105019_0004,1
test_pen2_tur_cam2_20250924_105019_0005,3
test_pen2_tur_cam2_20250924_105019_0006,0
test_pen2_tur_cam2_20250924_105019_0007,4
test_pen2_tur_cam2_20250924_105019_0008,4
test_pen2_tur_cam2_20250924_105019_0009,4
test_pen2_tur_cam2_20250924_105120_0000,0
test_pen2_tur_cam2_20250924_105120_0001,3
test_pen2_tur_cam2_20250924_105120_0002,1
test_pen2_tur_cam2_20250924_105120_0003,3
test_pen2_tur_cam2_20250924_105120_0004,0
test_pen2_tur_cam2_20250924_105120_0005,4
test_pen2_tur_cam2_20250924_105120_0006,0
test_pen2_tur_cam2_20250924_105120_0007,4
test_pen2_tur_cam2_20250924_105120_0008,3
test_pen2_tur_cam2_20250924_105120_0009,4
test_pen2_tur_cam2_20250924_105320_0000,3
test_pen2_tur_cam2_20250924_105320_0001,4
test_pen2_tur_cam2_20250924_105320_0002,4
test_pen2_tur_cam2_20250924_105320_0003,4
test_pen2_tur_cam2_20250924_105320_0004,3
test_pen2_tur_cam2_20250924_105320_0005,0
test_pen2_tur_cam2_20250924_105320_0006,4
test_pen2_tur_cam2_20250924_105320_0007,0
test_pen2_tur_cam2_20250924_105320_0008,4
test_pen2_tur_cam2_20250924_105320_0009,0
test_pen2_tur_cam2_20250924_110533_0000,1
test_pen2_tur_cam2_20250924_110533_0001,3
